Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.27600098,51.50500107,51.44100189,53.18299866,52.73300171,52.29100037,53.50899887,54.38600159,54.63700104,54.63800049,53.02799988,53.5909996,54.14099884,54.19300079,54.20500183,54.73600006,54.97399902,54.37200165,53.40100098,52.77500153,52.1570015,51.65599823,51.16899872,50.67499924,50.15999985,49.62799835,49.72999954,49.54999924
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.30400085,81.125,80.69300079,80.76699829,80.81500244,80.82800293,80.32900238,79.1289978,78.48300171,78.17700195,77.87599945,77.84799957,78.03500366,78.74500275,79.48699951,80.96600342,81.31199646,82.70300293,84.16699982,85.68900299,87.25700378,86.65699768,86.44999695,86.67900085,87.29000092,88.07499695,87.70999908,87.48100281
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.53600311,72.5739975,72.64800262,72.63600159,72.63800049,72.68399811,70.65000153,71.58699799,70.30400085,69.91400146,69.48899841,68.08999634,63.90200043,63.23300171,63.68199921,62.08599854,63.46500015,62.85100174,62.68600082,62.84700012,64.70400238,63.9090004,64.65899658,64.76300049,65.44300079,65.74900055,65.3259964,67.14900208
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.79399872,75.76300049,75.86199951,74.06099701,71.96800232,71.39099884,70.15599823,68.41200256,67.19100189,70.86799622,70.95999908,69.66799927,70.61199951,70.49500275,71.13400269,71.56800079,71.86299896,72.70300293,73.00499725,72.86000061,72.74700165,73.08799744,73.19400024,73.21199799,73.44599915,73.68699646,74.24299622,74.15599823
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.80500031,90.67299652,90.33899689,89.80999756,89.28099823,88.59400177,88.41699982,88.14299774,87.82800293,87.47499847,87.08999634,86.71700287,86.34899902,86.01000214,85.73200226,85.52899933,85.43599701,85.42500305,85.45700073,85.46700287,85.41000366,85.31099701,85.14499664,84.92199707,84.67099762,84.60500336,84.52500153,84.43099976
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.26100159,35.75899887,36.11100006,36.11800003,36.4679985,36.13399887,35.97100067,36.19200134,36.25699997,36.25799942,35.9070015,35.59600067,35.43899918,35.24100113,34.99399948,34.73099899,34.61000061,34.20700073,34.11899948,34.4129982,34.37900162,34.00099945,33.95700073,34.05899811,33.95800018,33.82099915,33.43099976,33.32500076
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.80400085,58.62900162,58.33399963,57.99599838,57.74700165,57.68399811,57.86199951,58.24900055,58.75999832,59.24499893,59.59700012,59.79499817,59.86100006,59.84199905,59.86700058,59.97100067,60.1969986,60.51200104,60.82699966,61.11700058,61.31499863,61.51399994,61.6609993,61.74399948,61.77199936,61.77199936,61.76800156,61.72100067
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.42399979,55.22299957,55.31200027,54.83100128,54.18600082,53.40200043,52.2519989,51.31900024,50.67499924,50.34400177,51.27000046,50.85800171,50.88700104,51.25600052,51.6780014,52.09199905,52.15499878,52.02799988,51.94900131,51.76100159,52.6780014,53.75400162,54.93000031,55.89099884,56.49000168,57.33100128,57.65999985,58.14300156
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.2480011,54.16400146,54.09400177,54.01699829,53.93299866,53.77000046,53.65399933,53.49399948,53.2879982,53.08599854,52.93700027,52.86000061,52.84199905,52.78099823,52.74100113,52.71300125,52.76200104,52.19100189,51.61399841,51.02999878,50.44300079,49.88899994,49.33499908,48.77899933,48.21900177,47.65399933,47.75099945,47.8390007
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.61700058,63.84400177,63.98600006,64.04199982,64.07800293,64.0490036,64.18000031,64.23300171,64.37400055,64.74900055,64.69599915,64.60600281,64.45700073,64.30400085,64.07700348,63.85200119,63.6570015,63.63299942,62.74599838,60.97999954,59.97299957,60.64400101,61.41600037,62.32699966,62.68399811,62.72100067,64.82900238,65.91300201
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.33300018,66.19200134,66.26899719,66.11000061,65.97399902,65.90200043,65.80200195,65.76200104,65.65299988,65.61000061,65.54199982,65.66600037,65.51999664,65.51699829,67.04699707,66.21499634,65.40000153,64.58699799,63.77000046,62.94400024,62.10699844,61.27199936,60.4280014,59.57400131,58.7159996,58.9640007,58.92100143,58.90399933
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.10700226,67.62999725,68.05899811,68.6740036,69.33799744,69.80799866,69.99199677,70.21299744,69.91100311,69.93199921,70.10099792,70.20500183,69.3789978,69.47599792,69.62000275,70.11599731,70.77300262,71.40399933,72.46199799,72.33000183,72.90499878,73.01999664,73.70300293,73.75,74.76499939,75.78900146,75.69599915,75.92700195
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.18099976,76.22299957,74.29299927,72.05899811,69.41000366,69.31700134,69.72699738,69.17700195,68.78399658,68.89600372,69.36599731,70.2009964,69.44999695,69.86000061,69.80200195,69.02100372,68.60500336,68.29100037,68.8259964,68.43299866,68.64900208,68.76899719,69.50499725,69.90000153,70.27200317,70.94599915,71.94999695,72.19499969
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.23000336,67.19999695,67.11399841,66.99099731,66.88300323,66.83999634,66.93900299,67.47200012,68.69799805,67.68099976,67.44499969,67.59899902,68.49900055,67.08399963,70.17199707,70.50499725,70.82700348,71.40499878,71.83899689,71.68800354,71.74700165,70.75700378,70.86699677,70.76399994,70.96900177,71.61799622,71.51799774,74.21600342
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.02899933,71.81700134,71.27999878,71.2519989,70.95999908,70.7440033,70.93499756,71.33100128,71.53900146,71.86299896,73.00800323,73.7009964,74.0490036,73.8809967,73.77799988,73.6309967,73.44499969,73.22599792,73.00700378,73.40899658,73.18800354,72.63700104,72.48899841,72.4240036,72.43900299,72.34100342,72.30599976,72.26399994
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.30199814,51.11800003,50.99700165,50.92499924,50.82500076,50.63399887,50.35699844,50.06299973,49.75500107,49.47900009,49.24900055,48.93500137,48.7120018,48.54800034,48.38100052,48.22100067,48.03499985,47.84899902,47.68299866,47.58000183,47.53900146,47.4469986,47.43799973,47.49100113,47.57799911,47.68299866,47.76599884,47.86700058
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.32300186,57.47499847,57.67300034,57.86999893,58.07400131,58.29700089,58.42699814,58.58200073,58.77199936,58.9679985,59.17300034,59.29700089,59.2480011,57.48500061,55.79700089,57.63399887,58.78099823,58.0909996,59.18399811,57.40599823,55.66799927,55.74700165,56.18399811,56.74100113,57.01499939,58.35900116,58.54499817,59.57600021
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.3710022,75.40599823,75.39900208,75.3690033,75.35600281,75.40499878,75.45200348,75.5019989,75.5530014,75.57900238,75.56300354,75.54399872,75.47799683,75.38200378,75.28399658,75.20500183,75.15100098,75.10500336,75.05899811,74.9980011,74.91100311,74.86199951,74.79199982,74.70899963,74.6289978,74.56099701,74.53700256,74.52500153
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.7480011,59.85499954,59.76699829,60,60.64599991,60.59799957,61.27999878,62.18799973,62.88000107,63.72100067,65.28199768,64.43599701,66.39099884,67.74099731,68.78399658,70.09300232,71.13500214,71.84200287,72.83200073,73.2460022,73.73100281,74.04599762,74.38800049,74.39600372,74.31099701,74.44599915,74.39399719,74.07700348
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.91999817,63.67399979,61.25699997,61.13999939,61.45299911,59.15499878,59.56200027,59.64899826,63.4109993,61.54600143,60.59500122,60.49200058,60.41999817,60.35900116,60.2820015,60.18000031,60.11100006,59.99300003,59.83499908,59.6590004,58.56499863,58.32699966,57.42300034,59.2820015,58.58800125,57.95899963,57.41400146,56.9109993
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.60500336,67.86499786,68.16600037,68.46800232,68.7460022,68.97499847,69.09700012,69.18299866,69.23999786,69.29799652,69.37599945,69.50499725,69.89499664,70.43699646,71.05699921,71.47100067,72.03600311,72.34999847,72.58799744,72.56500244,72.51999664,72.80699921,73.03299713,73.2990036,73.52300262,73.79499817,74.02400208,74.30000305
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.20899963,67.57700348,68.04199982,68.44499969,68.70800018,69.14900208,69.5019989,69.87599945,70.23699951,70.53700256,70.78600311,71.16699982,71.64199829,72.125,72.50700378,72.80699921,73.1740036,73.29299927,73.5490036,73.59500122,73.61000061,73.68199921,73.79799652,73.91300201,73.97499847,73.9980011,74.09999847,74.16100311
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.4090004,50.70299911,51.01300049,51.33800125,51.6780014,52.0340004,52.35699844,52.04999924,51.74900055,51.45600128,51.17399979,50.92100143,50.6780014,50.43399811,50.17300034,49.88700104,49.58100128,49.23600006,48.86199951,48.47499847,48.38600159,48.30799866,48.22000122,48.18999863,48.17699814,48.16400146,48.16899872,48.19200134
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.84199905,53.18799973,53.4679985,53.55400085,53.83599854,54.01200104,54.13700104,54.3409996,54.4469986,54.51900101,54.65200043,54.81900024,55.00400162,55.24700165,55.57300186,55.76399994,55.9469986,56.14799881,56.31299973,56.43999863,56.62599945,56.81999969,56.92599869,57.0340004,57.05500031,56.97999954,56.78900146,56.75400162
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.98600006,83.05500031,81.22499847,79.27999878,78.31700134,79.05599976,79.01100159,78.52600098,78.20400238,78.49199677,77.73100281,78.0510025,77.79699707,77.82099915,77.59799957,78.2460022,78.81199646,79.22799683,79.38800049,78.85900116,78.95600128,79.6969986,80.06600189,80.99099731,81.52700043,81.8769989,82.24500275,82.73799896
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.8219986,79.87400055,80.39800262,80.50900269,79.46700287,79.55699921,80.20400238,80.27100372,81.03700256,81.04000092,80.55400085,81.13700104,81.22000122,81.25800323,80.93499756,80.87200165,81.29599762,81.68900299,82.35700226,82.48999786,81.27500153,82.0059967,82.22200012,82.38300323,82.91999817,83.3769989,83.93000031,83.95999908
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.90299988,55.45600128,54.84899902,54.64500046,54.58499908,54.54000092,53.59799957,52.69100189,51.84700012,52.01399994,52.07400131,51.77899933,51.38999939,50.79999924,49.5530014,48.36399841,47.32500076,46.3030014,46.47399902,44.81900024,44.9109993,44.92599869,44.76499939,44.52600098,44.21099854,43.7840004,43.74900055,43.78900146
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.38700104,44.44200134,44.51900101,44.59600067,44.64400101,44.64599991,44.64199829,44.61100006,44.55799866,44.49200058,44.42300034,44.43799973,44.45500183,44.48799896,44.56499863,44.64500046,44.72700119,44.82799911,44.93999863,45.08100128,45.1780014,45.25899887,45.31100082,45.34799957,45.39899826,45.47700119,45.56900024,45.67100143
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.6190033,88.60700226,88.58399963,88.5490036,88.5039978,88.44400024,88.42700195,88.39600372,88.35299683,88.30899811,88.27500153,88.27600098,88.58999634,88.87999725,89.14600372,89.38800049,89.61100006,89.18099976,88.70400238,88.18000031,87.60399628,86.97499847,86.28600311,85.52700043,84.69200134,84.67199707,84.65200043,84.60700226
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.93099976,78.68900299,78.48400116,78.27999878,78.09200287,78.35600281,78.77100372,78.91300201,78.18599701,77.21800232,77.61499786,77.9940033,77.90799713,77.85199738,78.08499908,78.25499725,77.77700043,78.25499725,78.34999847,78.19100189,77.19200134,79.05899811,78.66400146,76.70400238,75.95600128,75.52700043,74.72899628,74.64800262
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.04600143,63.1269989,63.18500137,63.2879982,63.19100189,62.95600128,62.54899979,62.02799988,61.72600174,60.85599899,59.92900085,58.84199905,56.64500046,54.50699997,52.34899902,50.14400101,48.3219986,46.63999939,45.11999893,43.73199844,42.42300034,41.91600037,41.41899872,40.97000122,40.52600098,40.17699814,39.95800018,40.01599884
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.68199921,82.66799927,82.63600159,82.63600159,82.45999908,82.30899811,82.1269989,81.93099976,81.84300232,81.74099731,81.6740036,81.69200134,81.70899963,81.69999695,81.72399902,81.77500153,81.8789978,81.44799805,80.96199799,80.41000366,79.78600311,79.09200287,79.14800262,79.18699646,79.18299866,79.14600372,79.08799744,79.00299835
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.27700043,58.68199921,59.95199966,61.05699921,62.00400162,61.63499832,61.51499939,61.33000183,61.0320015,60.77299881,60.64500046,60.93000031,61.31299973,61.74499893,62.13999939,62.28900146,62.4469986,62.5719986,62.33000183,62.09899902,61.86800003,61.76100159,61.74499893,61.87099838,61.7840004,61.5909996,61.52999878,61.4640007
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.62599945,62.11700058,62.56000137,62.91899872,64.09500122,64.91799927,65.92299652,66.1780014,66.37400055,66.19000244,66.08300018,66.23500061,66.48500061,67.76999664,69.04799652,70.29399872,70.41400146,70.33300018,70.40299988,69.71700287,68.43199921,67.97299957,68.91100311,69.33399963,69.6210022,69.2539978,68.85399628,68.56800079
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.14300156,51.18299866,51.02099991,51.11299896,51.15000153,51.16799927,51.24599838,51.3390007,51.03099823,50.71699905,50.39799881,50.07400131,49.74300003,49.41400146,49.09799957,48.79999924,49.16699982,49.43199921,49.82699966,50.30099869,50.56499863,51.01399994,51.88899994,51.58000183,51.47600174,51.4469986,51.4090004,51.36399841
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Turkey,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.79000092,59.46500015,58.34899902,54.48199844,56.97600174,56.26300049,55.76800156,54.52399826,54.55400085,54.38700104,51.50899887,51.36899948,51.26200104,49.95800018,49.17699814,49.38499832,48.49100113,48.63100052,49.42300034,50.39899826,51.61100006,52.78099823,52.80799866,53.87200165,54.59500122,55.59199905,56.56299973,57.55400085
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.00499725,65.22200012,65.52500153,65.71600342,66.02600098,66.25,66.3710022,66.60199738,66.70500183,66.7519989,66.84600067,66.93000031,67.01399994,67.06199646,67.08000183,67.05400085,67.04299927,67.01799774,67.01000214,67.06900024,67.20300293,67.41100311,67.69100189,68.00099945,68.28199768,68.4960022,68.65000153,68.74500275
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.85299683,70.84100342,70.86000061,70.8809967,70.90799713,70.94000244,70.96099854,70.98300171,71.00800323,71.03900146,71.0759964,71.14399719,71.21399689,71.28600311,71.35700226,71.42500305,71.51699829,71.60199738,71.68399811,71.76999664,71.86199951,71.97000122,72.07900238,72.07299805,72.04699707,72.00700378,71.97599792,71.93199921
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.34700012,70.31900024,70.38300323,70.5,70.72699738,70.83599854,69.95899963,68.81300354,67.53199768,66.23400116,67.23799896,66.39399719,66.54699707,66.7519989,66.80400085,66.76300049,66.73500061,66.625,66.4940033,66.39800262,66.43800354,66.77500153,66.41799927,67.2440033,65.78600311,66.20800018,66.21199799,66.37999725
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.93299866,74.13400269,74.53099823,75.15100098,75.61799622,76.04199982,75.59200287,75.45899963,75.68199921,76.18399811,76.79799652,76.24900055,76.24500275,76.76999664,77.77500153,79.07900238,79.36199951,80.28399658,81.53700256,82.85199738,84.01300049,84.13700104,84.20800018,84.30799866,84.51699829,84.83599854,84.37200165,84.10199738
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.39499664,76.02999878,75.44100189,74.96199799,74.75900269,74.49500275,74.63899994,74.81700134,74.63300323,74.94100189,75.16400146,74.71399689,74.86699677,74.88800049,74.89199829,75.21800232,75.56400299,75.39900208,75.67700195,75.48300171,75.23500061,75.33799744,75.86499786,76.25,76.55200195,76.78099823,77.15699768,77.41600037
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.76699829,75.43800354,75.79100037,75.7519989,76.04799652,76.22499847,76.40799713,76.70999908,76.65399933,76.56600189,76.44100189,75.93399811,75.43199921,74.78600311,74.35500336,74.26300049,74.3809967,74.11499786,74.04399872,73.30599976,72.55799866,71.97499847,71.94300079,71.68199921,71.59400177,71.55599976,71.93699646,72.37599945
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.27700043,69.65799713,70.88700104,70.14600372,71.50800323,72.45999908,72.60199738,72.78299713,72.97299957,73.22699738,73.41799927,74.73500061,73.90699768,73.00800323,73.23600006,73.75800323,74.59600067,75.6969986,76.15899658,76.40399933,76.27799988,76.68800354,76.34899902,75.92099762,76.38400269,75.99900055,75.82099915,75.4980011
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.72799683,65.90399933,66.20999908,66.42500305,66.63500214,66.76899719,66.86699677,66.91500092,66.94799805,66.96600342,66.98600006,67.02300262,67.05599976,67.08599854,67.09899902,67.12799835,67.16899872,67.20999908,67.27500153,67.3710022,67.5019989,67.66300201,67.84400177,68.04799652,68.26399994,68.48300171,68.70899963,68.9489975
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.0759964,71.03199768,71.03500366,71.15000153,70.80699921,70.87999725,70.79199982,70.54199982,70.32900238,70.3769989,70.15699768,70.52500153,71.03099823,71.01899719,71.02600098,70.94799805,70.67299652,70.63999939,70.62400055,70.81600189,71.06900024,71.13999939,71.13899994,71.1289978,71.14700317,71.3730011,71.31099701,71.28700256
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.77600098,66.20700073,66.47799683,66.4980011,66.39499664,66.59400177,66.63999939,66.9960022,67.0759964,66.84300232,67.08599854,67.31099701,66.90499878,66.54599762,67.46600342,68.03900146,68.59300232,68.01499939,68.15000153,68.27799988,68.14900208,68.21600342,67.65200043,67.82099915,67.76200104,67.58499908,66.85800171,66.23400116
